LC428079.1,0
LC428080.1,0
MH939153.1,603
MH939154.1,603
MK889501.1,618
MK882599.1,0
MK882600.1,0
MK882601.1,0
MK882602.1,0
MK882603.1,0
MK882604.1,0
MK882605.1,0
MK882606.1,0
MK882607.1,0
MK882608.1,0
MK882609.1,0
MK882610.1,0
MK882611.1,0
MK882612.1,0
MK882613.1,0
MK882614.1,0
MK882615.1,0
MK882616.1,0
MK882617.1,0
MK882618.1,0
MK882619.1,0
MK882620.1,0
MK882621.1,0
MN272404.1,452
MN272405.1,452
MN328061.1,432
MN444623.1,423
MN444624.1,414
MN480792.1,574
MN480793.1,574
MN480794.1,574
MN480795.1,574
MN481589.1,574
MN481590.1,574
MN481591.1,574
MN481592.1,574
MN481593.1,574
MN481594.1,574
MN481595.1,574
MN481596.1,574
MN481597.1,574
MK542820.1,618
MG592698.1,321
LR694072.1,571
LR694073.1,555
LR694074.1,537
LR694075.1,556
LR694079.1,552
MH819446.1,75
MH819447.1,75
MH819448.1,75
MH819449.1,75
MH819450.1,75
MH819451.1,75
MH819452.1,75
MH819453.1,75
MH819454.1,75
MH819455.1,75
MH819456.1,75
MH819457.1,75
MH819458.1,75
MH819459.1,75
MH819460.1,75
MH819461.1,75
MH819462.1,75
MH819463.1,75
MH819464.1,75
MH819465.1,75
MH819466.1,75
MH819467.1,75
MH819468.1,75
MH819469.1,75
MH819470.1,75
MH819471.1,75
MK269353.1,372
MK269356.1,0
MK269357.1,336
MK269360.1,415
MN100039.1,399
MN124090.1,394
MN124091.1,392
MN106241.1,419
MN106242.1,431
MH549209.1,595
MK419834.1,665
MN190155.1,268
MN227697.1,401
MN227698.1,396
MN227699.1,387
MN227700.1,397
MN227701.1,393
MN227702.1,391
MN227703.1,395
MN239505.1,393
MK411558.1,434
MK411559.1,417
LC461957.1,570
LC461958.1,572
LC461960.1,582
LC461961.1,576
MH827522.1,426
MH827523.1,675
MH827524.1,675
MH827525.1,452
MH827526.1,452
MH827527.1,452
MH827528.1,452
MH827529.1,452
MH827530.1,452
MH827531.1,452
MH827532.1,452
MH827533.1,452
MH827534.1,452
MH827535.1,452
MH827536.1,452
MH827537.1,452
MH827538.1,452
MH827539.1,452
MH827540.1,452
MH827541.1,452
MH827542.1,452
MH827543.1,452
MH827544.1,452
MH827545.1,452
MH827546.1,452
MH827547.1,452
MH827548.1,452
MH827549.1,452
MH827550.1,452
MH827551.1,452
MH827552.1,452
MH827553.1,452
MH827554.1,452
MN171421.1,293
MH675619.1,428
MH675620.1,428
MH675621.1,428
MH675622.1,428
MH675623.1,428
MH675624.1,428
MH675625.1,428
MH675626.1,428
MH675627.1,428
MH675628.1,428
MH675629.1,428
MH675630.1,428
MH481364.1,0
MH481365.1,0
MH481366.1,0
MH481367.1,0
MH490796.1,0
MH490797.1,0
MN025403.1,346
MK860761.1,556
MK230890.1,664
MK230891.1,664
MK230892.1,664
MK230893.1,664
MG181997.1,455
NC_043110.1,0
MK333798.1,653
MK333799.1,653
MK333800.1,653
MK333801.1,653
MK333802.1,653
MK333803.1,653
MK333804.1,653
MK333805.1,0
MK333806.1,653
MK333807.1,653
MK333808.1,653
MK333809.1,653
LR596014.1,556
MK533792.1,653
MK728873.1,653
MK585066.1,583
MK905537.1,423
MK922615.1,700
MK922616.1,699
MK922617.1,700
MK801803.1,660
MK801804.1,668
MK801805.1,645
MK801806.1,618
MK801807.1,400
MK801808.1,635
MK801809.1,694
MK801810.1,35
MK801811.1,35
MK801812.1,14
MK801813.1,682
MK801814.1,35
MK894338.1,397
MK894339.1,397
MK894340.1,397
MK894341.1,389
MK907880.1,619
MK104144.1,292
MK309362.1,292
MK060080.1,0
MK457701.1,390
MK796168.1,494
MK796169.1,598
MH932545.1,0
MK713748.1,297
MG097875.1,441
MG097876.1,441
MH184567.1,572
MH184568.1,571
MH184569.1,572
MH184570.1,572
MH184571.1,571
MH184572.1,570
MH184573.1,573
MH184574.1,561
MH184575.1,570
MH184576.1,560
MH910045.1,3
MH899073.1,538
MK352483.1,420
MK614088.1,113
MK614089.1,113
MK614090.1,113
MK614091.1,113
MK614092.1,113
MK614093.1,113
MK629884.1,264
MK629885.1,226
MK629886.1,339
MK640208.1,74
MH727238.1,452
MH727239.1,440
MH727240.1,440
MH727241.1,442
MH727242.1,94
MK332102.2,531
MK332103.3,812
MK332104.2,537
MK332105.2,590
MK332106.1,0
MK251047.1,0
MK514144.1,384
MH781013.1,409
MH781014.1,406
MH781015.1,442
MH688511.1,450
MK680893.1,568
MK543448.1,451
MK543449.1,451
MK543450.1,451
MK543471.1,451
MK543479.1,451
MK564476.1,382
MK564477.1,382
MK564478.1,382
MK564479.1,382
MK564480.1,382
MK564481.1,382
MK564482.1,382
MK564483.1,382
MK564484.1,382
MK564485.1,382
MK564486.1,382
MK564487.1,382
MK564488.1,382
MK578531.1,0
MK578532.1,387
MK578533.1,387
MH460898.1,0
MK560178.1,0
MK560179.1,0
MH271402.1,435
MH271403.1,441
MH271404.1,427
MH271405.1,365
MH271406.1,362
MH613984.1,451
MH613985.1,451
MH613986.1,451
MK506262.1,427
MK506263.1,416
MK506264.1,416
MK506265.1,394
MK506266.1,364
MK513444.1,451
MH663426.1,0
MH663427.1,0
MH663428.1,0
MG922934.1,443
MG976700.1,0
KY672931.1,463
KY672932.1,429
KY672933.1,439
KY672934.1,463
KY672935.1,463
KY672936.1,463
KY672937.1,463
KY672938.1,463
KY672939.1,432
KY672940.1,432
KY672941.1,439
KY672942.1,462
KY672943.1,462
KY672944.1,434
KY672945.1,451
KY672946.1,451
KY672947.1,451
KY672948.1,451
KY672949.1,451
KY672950.1,451
KY672951.1,393
KY672952.1,393
KY672953.1,393
KY672954.1,393
KY672955.1,451
KY672956.1,395
KY672957.1,395
KY672958.1,395
KY672959.1,395
KY672960.1,395
MH823207.1,462
MH823208.1,451
MH823209.1,440
MH823210.1,383
KY782105.1,609
KY782106.1,609
KY782107.1,609
KY782108.1,609
KY782109.1,609
KY782110.1,609
KY782111.1,609
KY782112.1,609
KY782113.1,595
KY782114.1,609
KY782115.1,609
KY782116.1,609
KY782117.1,609
KY782118.1,609
KY782119.1,609
KY782120.1,609
KY782121.1,609
KY782122.1,609
KY782123.1,609
KY782124.1,609
MH378284.1,0
MH891847.1,122
NC_040610.1,399
NC_040682.1,112
NC_040776.1,424
NC_040788.1,0
MK268692.1,449
MH888331.1,212
MH888332.1,416
MH888333.1,416
MH888334.1,363
MK238035.1,307
MK238036.1,324
MK238037.1,424
MK238038.1,364
MK238039.1,27
MK249065.1,0
MK249066.1,0
MK292067.1,416
MH051229.1,392
MH329655.1,0
MH643887.1,631
MH507608.1,0
MH507609.1,0
MH507610.1,0
MH507611.1,0
MH507612.1,0
MH507613.1,0
MH507614.1,0
MH507615.1,0
MH507616.1,0
MH507617.1,0
MH507618.1,0
MH507619.1,0
MH507620.1,0
MH507621.1,0
MH507622.1,0
MH507623.1,0
MH507624.1,0
MH507625.1,0
MH507626.1,0
MH507627.1,0
MH507628.1,0
MH507629.1,0
MH507630.1,0
MH507631.1,0
MH507632.1,0
MH507633.1,0
MH507634.1,0
MH507635.1,0
MH507636.1,0
MH507637.1,0
MH507638.1,0
MH507639.1,0
MH507640.1,0
MH507641.1,0
MH507642.1,0
MH507643.1,0
MH507644.1,0
MH507645.1,0
MH507646.1,0
MH507647.1,0
MH507648.1,0
MH507649.1,0
MH507650.1,0
MH507651.1,0
MH507652.1,0
MH507653.1,0
MH507654.1,0
MH507655.1,0
MH507656.1,0
MH507657.1,0
MH507658.1,0
MH507659.1,0
MH507660.1,0
MH507661.1,0
MH507662.1,0
MH507663.1,0
MH507664.1,0
MH507665.1,0
MH507666.1,0
MH507667.1,0
MH507668.1,0
MH507669.1,0
MH507670.1,0
MH507671.1,0
MH507672.1,0
MH507673.1,0
MH507674.1,0
MH507675.1,0
MH507676.1,0
MH507677.1,0
MH507678.1,0
MH507679.1,0
MH507680.1,0
MH507681.1,0
MH507682.1,0
MH507683.1,0
MH507684.1,0
MH507685.1,0
MH507686.1,0
MH507687.1,0
MH507688.1,0
MH507689.1,0
MH507690.1,0
MH507691.1,0
MH507692.1,0
MH507693.1,0
MH507694.1,0
MH507695.1,0
MH507696.1,0
MH507697.1,0
MH507698.1,0
MH507699.1,0
MH507700.1,0
MH507701.1,0
MH507702.1,0
MH507703.1,0
MH507704.1,0
MH507705.1,0
MH507706.1,0
MH507707.1,0
MH507708.1,0
MH507709.1,0
MH507710.1,0
MH507711.1,0
MH507712.1,0
MH507713.1,0
MH507714.1,0
MH507715.1,0
MH507716.1,0
MH507717.1,0
MH507718.1,0
MH507719.1,0
MH507720.1,0
MH507721.1,0
MH507722.1,0
MH507723.1,0
MH507724.1,0
MH507725.1,0
MH507726.1,0
MH507727.1,0
MH507728.1,0
MH507729.1,0
MH507730.1,0
MH507731.1,0
MH507732.1,0
MH507733.1,0
MH507734.1,0
MH507735.1,0
MH507736.1,0
MH507737.1,0
MH507738.1,0
MH507739.1,0
MH507740.1,0
MH507741.1,0
MH507742.1,0
MH507743.1,0
MH507744.1,0
MH507745.1,0
MH507746.1,0
MH507747.1,0
MH507748.1,0
MH507749.1,0
MH507750.1,0
MH507751.1,0
MH507752.1,0
MH507753.1,0
MH507754.1,0
MH507755.1,0
MH507756.1,0
MH507757.1,0
MH507758.1,0
MH507759.1,0
MH507760.1,0
MH507761.1,0
MH507762.1,0
MH507763.1,0
MH507764.1,0
MH507765.1,0
MH507766.1,0
MH507767.1,0
MH507768.1,0
MH507769.1,0
MH507770.1,0
MH507771.1,0
MH507772.1,0
MH507773.1,0
MH507774.1,0
MH507775.1,0
MH507776.1,0
MH507777.1,0
MH507778.1,0
MH507779.1,0
MH507780.1,0
MH507781.1,0
MH507782.1,0
MH507783.1,0
MH507784.1,0
MH507785.1,0
MH507786.1,0
MH507787.1,0
MH507788.1,0
MH507789.1,0
MH507790.1,0
MH507791.1,0
MH507792.1,0
MH507793.1,0
MH507794.1,0
MH507795.1,0
MH507796.1,0
MH507797.1,0
MH507798.1,0
MH507799.1,0
MH507800.1,0
MH507801.1,0
MH507802.1,0
MH507803.1,0
MH507804.1,0
MH507805.1,0
MH507806.1,0
MH507807.1,0
MH507808.1,0
MH507809.1,0
MH507810.1,0
MH507811.1,0
MH507812.1,0
MH507813.1,0
MH507814.1,0
MH507815.1,0
MH507816.1,0
MH507817.1,0
MH507818.1,0
MH507819.1,0
MH507820.1,0
MH507821.1,0
MH507822.1,0
MH507823.1,0
MH507824.1,0
MH507825.1,0
MH507826.1,0
MH507827.1,0
MH507828.1,0
MH507829.1,0
MH507830.1,0
MH507831.1,0
MH507832.1,0
MH507833.1,0
MH507834.1,0
MH507835.1,0
MH507836.1,0
MH507837.1,0
MH507838.1,0
MH507839.1,0
MH507840.1,0
MH507841.1,0
MH507842.1,0
MH507843.1,0
MH507844.1,0
MH507845.1,0
MH507846.1,0
MH507847.1,0
MH507848.1,0
MH507849.1,0
MH507850.1,0
MH507851.1,0
MH507852.1,0
MH507853.1,0
MH507854.1,0
MH507855.1,0
MH507856.1,0
MH507857.1,0
MH507858.1,0
MH507859.1,0
MH507860.1,0
MH507861.1,0
MH507862.1,0
MH507863.1,0
MH507864.1,0
MH507865.1,0
MH507866.1,0
MH507867.1,0
MH507868.1,0
MH507869.1,0
MH507870.1,0
MH507871.1,0
MH507872.1,0
MH507873.1,0
MH507874.1,0
MH507876.1,0
MH507877.1,0
MH507878.1,0
MH507879.1,0
MH507880.1,0
MH507881.1,0
MH507882.1,0
MH507883.1,0
MH507884.1,0
MH507885.1,0
MH507886.1,0
MH507887.1,0
MH507888.1,0
MH507889.1,0
MH507890.1,0
MH507891.1,0
MH507892.1,0
MH507893.1,0
MH507894.1,0
MH507895.1,0
MH507896.1,0
MH507897.1,0
MH507898.1,0
MH507899.1,0
MH507900.1,0
MH507901.1,0
MH507902.1,0
MH507903.1,0
MH507904.1,0
MH507905.1,0
MH507906.1,0
MH507907.1,0
MH507908.1,0
MH507909.1,0
MH507910.1,0
MH507911.1,0
MH507912.1,0
MH507913.1,0
MH507914.1,0
MH507915.1,0
MH507916.1,0
MH507917.1,0
MH507918.1,0
MH507919.1,0
MH507920.1,0
MH507921.1,0
MH507922.1,0
MH507923.1,0
MH507924.1,0
MH507925.1,0
MH507926.1,0
MH507927.1,0
MH507928.1,0
MH507929.1,0
MH507930.1,0
MH507931.1,0
MH507932.1,0
MH507933.1,0
MH507934.1,0
MH507935.1,0
MH507936.1,0
MH507937.1,0
MH507938.1,0
MH507939.1,0
MH507940.1,0
MH507941.1,0
MH507942.1,0
MH507943.1,0
MH507944.1,0
MH507945.1,0
MH507946.1,0
MH507948.1,0
MH507949.1,0
MH507950.1,0
MH507951.1,0
MH507952.1,0
MH507953.1,0
MH507954.1,0
MH507955.1,0
MH507956.1,0
MH507957.1,0
MH507958.1,0
MH507959.1,0
MH507960.1,0
MH507961.1,0
MH507962.1,0
MH507963.1,0
MH507964.1,0
MH507965.1,0
MH507966.1,0
MH507967.1,0
MH507968.1,0
MH507969.1,0
MH507970.1,0
MH507971.1,0
MH507972.1,0
MH507973.1,0
MH507974.1,0
MH507975.1,0
MH507976.1,0
MH507977.1,0
MH507978.1,0
MH507979.1,0
MH507980.1,0
MH507981.1,0
MH507982.1,0
MH507983.1,0
MH507984.1,0
MH507985.1,0
MH507986.1,0
MH507987.1,0
MH507988.1,0
MH507989.1,0
MH507990.1,0
MH507991.1,0
MH507992.1,0
MH507993.1,0
MH507994.1,0
MH507995.1,0
MH507996.1,0
MH507997.1,0
MH507998.1,0
MH507999.1,0
MH508000.1,0
MH508001.1,0
MH508002.1,0
MH508003.1,0
MH508004.1,0
MH508005.1,0
MH508006.1,0
MH508007.1,0
MH508008.1,0
MH508009.1,0
MH508010.1,0
MH508011.1,0
MH508012.1,0
MH508013.1,0
MH508014.1,0
MH508015.1,0
MH508016.1,0
MH508017.1,0
MH508018.1,0
MH508019.1,0
MH508020.1,0
MH508021.1,0
MH508022.1,0
MH508023.1,0
MH508024.1,0
MH508025.1,0
MH508026.1,0
MH508027.1,0
MH508030.1,0
MH508031.1,0
MH508032.1,0
MH508033.1,0
MH508034.1,0
MH508035.1,0
MH508036.1,0
MH508037.1,0
MH508038.1,0
MH986055.1,650
MH986056.1,646
MH010629.1,418
MH753126.1,567
MH753127.1,570
MH753128.1,582
MH753129.1,570
MH753130.1,583
MH753131.1,583
MH753132.1,583
MH753133.1,570
MG720077.1,97
MG720078.1,111
MG720079.1,0
MG720080.1,110
MG720081.1,392
MG720082.1,393
MG720083.1,109
MG720084.1,89
MG720085.1,357
MG720086.1,356
MG720087.1,356
MG720088.1,356
MG720089.1,98
MG720090.1,77
MG720091.1,106
MG720092.1,99
MG720093.1,107
MG720094.1,69
MG720095.1,98
MG720096.1,108
MG720097.1,105
MG720098.1,111
MG720099.1,98
MG720100.1,108
MG720101.1,108
MG720102.1,99
MG720103.1,107
MG720104.1,106
MG720105.1,97
MG720106.1,98
MG720107.1,107
MG720108.1,108
MG720109.1,106
MG720110.1,108
MG720111.1,97
MG720112.1,97
MG720113.1,98
MG720114.1,53
MG720115.1,108
MG720116.1,110
MG720117.1,96
MG720118.1,113
MG720119.1,101
MG720120.1,97
MG720121.1,97
MG720122.1,107
MG721054.1,451
MG721055.1,454
MG721056.1,451
MG721057.1,286
MG721058.1,451
MG721059.1,354
MG721060.1,436
MG721061.1,441
MG721062.1,302
MG721063.1,464
MG721064.1,318
MH013226.1,392
MH013227.1,392
KU573077.1,559
KU573078.1,559
KU573079.1,559
KU573080.1,610
KU573081.1,610
KU573082.1,610
KU573083.1,610
KX816646.1,0
KX816647.1,564
KX816648.1,0
KX816649.1,568
KX816650.1,664
KX816651.1,82
KX816652.1,3
KX816653.1,613
MF175806.1,0
MF175807.1,0
MF175808.1,0
MF175809.1,0
MF175810.1,0
MF175811.1,0
MF175812.1,0
MF175813.1,0
MF175814.1,0
MF175815.1,0
MF175816.1,0
MF175817.1,0
MF175818.1,0
MF175819.1,0
MF175820.1,0
MF175821.1,0
MF175822.1,0
MF175823.1,0
MF175824.1,0
MF175825.1,0
MF175826.1,0
MF175827.1,0
MF175828.1,0
MF175829.1,0
MH822939.1,352
MH822940.1,317
MH822941.1,317
MH822942.1,345
MH822943.1,288
MH822944.1,446
MH822945.1,292
MH822946.1,324
MH822947.1,377
MH822948.1,423
MH822949.1,447
MH822950.1,301
MH822951.1,324
MH822952.1,324
MH822953.1,308
MH822954.1,358
MH822955.1,357
MH822956.1,375
MH822957.1,312
MH822958.1,312
MH822959.1,405
MH924836.1,677
LC440459.1,725
LC440460.1,725
MH094241.1,497
MH179341.1,394
MH900227.1,424
KX977550.1,618
KX977551.1,618
KX977552.1,618
KX977553.1,618
KX977554.1,618
KX977555.1,618
MH666056.1,0
MH666057.1,0
MH666058.1,0
MH666059.1,0
MH666060.1,0
MH719098.1,654
MH166882.1,631
MH166883.1,630
MH166884.1,628
MH166885.1,632
MH166886.1,629
MH166887.1,630
MH166888.1,631
MH166889.1,631
MH166890.1,631
MH166891.1,630
MH166892.1,629
MH166893.1,626
MH166894.1,631
MH166895.1,626
MH166896.1,630
MH166897.1,631
MH166898.1,629
MH166899.1,630
MH166900.1,628
MH166901.1,630
MH166902.1,628
MH166903.1,628
MH166904.1,628
MH166905.1,631
MH166906.1,631
MH166907.1,626
MH166908.1,626
MH166909.1,631
MH166910.1,628
MH166911.1,628
MH166912.1,630
MH166913.1,631
MH166914.1,630
MH166915.1,628
MH166916.1,631
MH166917.1,628
MH166918.1,631
MH166919.1,622
MH166920.1,629
MH166921.1,629
MH170226.1,624
MH170227.1,616
MH170228.1,624
MH170229.1,626
MH170230.1,626
MH170231.1,627
MH170232.1,626
MH170233.1,624
MH170234.1,626
MH170235.1,627
MH170236.1,626
MH170237.1,627
MH170238.1,614
MH170239.1,624
MH170240.1,626
MH170241.1,625
MH170242.1,624
MH170243.1,626
MH170244.1,627
MH170245.1,625
MH170246.1,619
MH170247.1,624
MH170248.1,627
MH170249.1,626
MH170250.1,627
MH170251.1,624
MH170252.1,626
MH170253.1,617
MH170254.1,626
MH170255.1,629
MH170256.1,626
MH170257.1,620
MH170258.1,623
MH170259.1,624
MH170260.1,625
MH170261.1,624
MH170262.1,627
MH170263.1,626
MH170264.1,621
MH170265.1,618
MH170266.1,617
MH170267.1,624
MH170268.1,627
MH170269.1,624
MH170270.1,613
MH170271.1,624
MH170272.1,617
MH170273.1,624
MH170274.1,628
MH170275.1,631
MH170276.1,629
MH882527.1,386
MH882528.1,386
MH882529.1,386
MH882530.1,386
MH882531.1,385
MH882532.1,386
MH882533.1,358
MH882534.1,387
MH882535.1,411
MH882536.1,416
MH882537.1,262
MH882538.1,417
MH882539.1,328
MH882540.1,365
MH882541.1,386
MH882542.1,386
MH882543.1,417
MH882544.1,398
MH882545.1,417
MH882546.1,417
MH882547.1,386
MH882548.1,416
MK049245.1,34
MK049246.1,34
MK049247.1,34
MK049248.1,34
MK049249.1,34
MK049250.1,34
MK049251.1,34
MK049252.1,34
MK105975.1,414
MH385014.1,582
MG770183.1,0
MG770184.1,0
MG770185.1,0
MG770186.1,0
MH165313.1,570
MH921566.1,433
MH921567.1,433
MH985858.1,451
MH985859.1,451
LC410183.1,441
LC410184.1,427
LC410185.1,426
LC410186.1,427
LC410187.1,427
LC410188.1,427
LC410189.1,427
LC410190.1,427
LC410191.1,427
LC410192.1,420
LC410193.1,420
LC410194.1,421
LC410195.1,420
LC410196.1,365
LC410197.1,365
LC410198.1,365
LC410199.1,365
LC410200.1,365
LC410201.1,366
LC410202.1,365
LC410203.1,365
KY057365.1,462
KY057366.1,462
KY057367.1,462
KY057368.1,462
KY057369.1,462
KY057370.1,462
KY057371.1,462
KY057372.1,462
KY057373.1,462
MF783072.1,429
MF783073.1,429
MG770187.1,392
MG770188.1,372
MG767211.1,428
MG719525.1,0
MF682966.1,440
MF682967.1,440
MF682968.1,440
MF682969.1,440
MF682970.1,440
MF682971.1,440
MF682972.1,440
MF682973.1,440
MF682974.1,440
MF682975.1,440
MH916802.1,299
MH916803.1,299
MH916806.1,299
MK028857.1,24
MK028858.1,408
MK028859.1,408
MK028860.1,408
MK028861.1,143
MK028862.1,0
MH488959.1,0
MH537791.1,500
MG560143.1,451
MG560144.1,398
MG518567.1,0
MF370530.1,533
MF370531.1,653
MF370532.1,653
MF370533.1,541
MF370534.1,653
MF370535.1,547
MF370536.1,653
MF370537.1,653
MF370538.1,653
MF370539.1,653
MF370540.1,653
MF370541.1,653
MF370542.1,551
MF370543.1,653
MF370544.1,653
MF370545.1,654
MF370546.1,652
MF370547.1,653
MF370548.1,653
MF370549.1,239
MF510857.1,427
MH829600.1,0
MH829601.1,0
MH829602.1,0
MH829603.1,0
MH829604.1,0
MH829605.1,0
MH829606.1,0
MH829607.1,0
MH829608.1,0
MH829609.1,0
MH829610.1,0
MH829611.1,0
MH829612.1,0
MH829613.1,0
MH444794.1,496
MH444795.1,499
MH444796.1,501
MH444797.1,501
MH444798.1,502
MH748542.1,629
MG652438.1,460
MH456892.1,0
MH456893.1,0
MH456895.1,0
MH456897.1,0
MH456898.1,0
MH763832.1,306
MH763833.1,307
MG461306.1,641
MG461307.1,641
MG461308.1,641
MG461309.1,621
MG461310.1,639
MG461311.1,629
MG461312.1,639
MG461313.1,614
MH110564.1,0
MH110565.1,0
MH110566.1,0
MH110567.1,0
MH110568.1,0
MH110569.1,0
MH110570.1,0
MH110571.1,0
MH110572.1,0
MH110573.1,0
MH110574.1,0
MH110575.1,0
MH110576.1,0
MH110577.1,0
MH110578.1,0
MH110579.1,0
MH110580.1,0
MH110581.1,0
MH110582.1,0
MH110583.1,0
MH110584.1,0
MH110585.1,0
MH110586.1,0
MH110587.1,0
MH110588.1,0
MH110589.1,0
MH110590.1,0
MH110591.1,0
MH110592.1,0
MH110593.1,0
MH110594.1,0
MH110595.1,0
MH110596.1,0
MH110597.1,0
MH110598.1,0
MH110599.1,0
MH110600.1,0
MH110601.1,0
MH110602.1,0
MH110603.1,0
MH513598.1,286
MH513599.1,304
MH513600.1,304
KU573070.1,342
KU573071.1,0
KU573072.1,428
KU573073.1,16
KU573074.1,588
KU573075.1,565
KU573076.1,94
MG877552.1,406
MG877553.1,445
MG877554.1,445
MG877555.1,445
MG877556.1,445
MG877557.1,478
MH188006.1,586
MH633684.1,90
MH633685.1,90
MH633686.1,90
MH633687.1,257
MH633688.1,90
MH633691.1,508
NC_039218.1,125
NC_039219.1,0
MG452954.1,539
MH484423.1,0
MH484424.1,0
MH484425.1,0
MH484426.1,0
MH484427.1,0
MH484428.1,0
MH484429.1,0
MH484430.1,0
MH484431.1,0
MH484432.1,0
MH484433.1,0
MH484434.1,0
MF033196.1,462
MF033197.1,462
MF033198.1,441
MF033199.1,462
MF033200.1,441
MF033201.1,462
MF033202.1,462
MF033203.1,462
MF033204.1,441
MF033205.1,441
MF033206.1,462
MF033207.1,462
MF033208.1,462
MF033209.1,462
MF033210.1,462
MF033211.1,441
MF033212.1,441
MF033213.1,441
MF033214.1,462
MF033215.1,462
MF033216.1,462
MF033217.1,437
MF033218.1,462
MF033219.1,462
MF033220.1,462
MF033221.1,412
MF033222.1,462
MF033223.1,462
MF033224.1,388
MF033225.1,462
MF033226.1,441
MF033227.1,441
MF033228.1,462
MF033229.1,441
MF033230.1,462
MF033231.1,462
MF033232.1,462
MF033233.1,462
MF033234.1,441
MF033235.1,462
MF033236.1,462
MF033237.1,441
MF033238.1,441
MF033239.1,462
MF033240.1,462
MF033241.1,413
MF033242.1,441
MF033243.1,441
MF033244.1,462
MF033245.1,462
MF033246.1,462
MF033247.1,462
MF033248.1,462
MF033249.1,407
MF033250.1,408
MF033251.1,441
MF033252.1,441
MF033253.1,441
MF033254.1,417
MF033255.1,441
MF033256.1,441
MF033257.1,462
MF033258.1,403
MF033259.1,404
MF033260.1,462
MF033261.1,441
MF465805.1,604
MG560265.1,385
MG560266.1,385
MG560267.1,364
MG560268.1,364
MG560269.1,364
MG679800.1,462
MG679801.1,462
MH382789.1,387
MH544647.1,440
MH544649.1,440
MH544650.1,441
MH544651.1,439
KY349933.1,459
MH544701.1,421
MF996804.1,428
MG548660.1,428
MG548661.1,428
MG807646.1,428
MG807647.1,428
MH013290.1,399
MH450312.1,427
MH258848.1,583
MH258849.1,583
MH258850.1,583
MH258851.1,583
MH258852.1,583
MH258853.1,583
MH055376.1,429
MF582365.1,347
MF582366.1,347
MH021184.1,230
KY379148.1,332
MF522174.1,618
MF522175.1,618
MF522176.1,618
KX618705.1,462
KX618706.1,462
MH368551.1,394
MH414568.1,618
MH414569.1,629
MH244510.1,624
MH244511.1,625
MH244512.1,612
MH244513.1,611
KY294722.1,580
KY294723.1,659
MF073357.1,428
MF073358.1,428
MF073359.1,428
MG969501.1,653
