MN124091.1	64320	1.6.2.7	MBFV/SPOVG/ZIKV	MBFV	SPOVG	ZIKV	94	10272	392	Zika virus	Zika virus isolate ZIKV/Homo sapiens/PAN/CDC-259249_V1-V3/2015, complete genome.	Panama	11-Dec-2015	NA	Homo sapiens	ZIKV/Homo sapiens/PAN/CDC-259249_V1-V3/2015
MN106241.1	11089	1.7.1.1	MBFV/YFVG/YFV	MBFV	YFVG	YFV	117	10236	419	Yellow fever virus	Yellow fever virus strain 17D-204, complete genome.	NA	NA	17D-204	NA	NA
MN106242.1	11089	1.7.1.2	MBFV/YFVG/YFV	MBFV	YFVG	YFV	117	10236	431	Yellow fever virus	Yellow fever virus isolate Dakar HD 1279, complete genome.	NA	NA	NA	NA	Dakar HD 1279
MH549209.1	11082	1.3.2.27	MBFV/JEVG/WNV	MBFV	JEVG	WNV	46	10305	595	West Nile virus	West Nile virus, complete genome.	Greece: Argolida, Peloponnesus	Jul-2017	NA	Pica pica (Eurasian magpie)	NA
MK419834.1	64286	1.3.7.1	MBFV/JEVG/USUV	MBFV	JEVG	USUV	96	10305	665	Usutu virus	Usutu virus isolate USU-BE-Scoter/2018, complete genome.	Belgium	Aug-2018	NA	Melanitta nigra (common scoter)	USU-BE-Scoter/2018
MN190155.1	64320	1.6.2.8	MBFV/SPOVG/ZIKV	MBFV	SPOVG	ZIKV	107	10272	268	Zika virus	Zika virus isolate Yunnan/01/2019 polyprotein gene, complete cds.	China	02-Jul-2019	NA	Homo sapiens	Yunnan/01/2019
MN227697.1	11069	1.2.3.1	MBFV/DENVG/DENV3	MBFV	DENVG	DENV3	74	10173	401	Dengue virus 3	Dengue virus 3 isolate 19XN11050 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence.	China: Guangzhou	19-May-2019	NA	Homo sapiens	19XN11050
MN227698.1	11069	1.2.3.2	MBFV/DENVG/DENV3	MBFV	DENVG	DENV3	74	10173	396	Dengue virus 3	Dengue virus 3 isolate 19XN16187 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence.	China: Guangzhou	02-Jul-2019	NA	Homo sapiens	19XN16187
MN227699.1	11069	1.2.3.3	MBFV/DENVG/DENV3	MBFV	DENVG	DENV3	74	10173	387	Dengue virus 3	Dengue virus 3 isolate 19XN16218 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence.	China: Guangzhou	30-Jun-2019	NA	Homo sapiens	19XN16218
MN227700.1	11069	1.2.3.4	MBFV/DENVG/DENV3	MBFV	DENVG	DENV3	74	10173	397	Dengue virus 3	Dengue virus 3 isolate 19XN16898 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence.	China: Guangzhou	08-Jul-2019	NA	Homo sapiens	19XN16898
MN227701.1	11069	1.2.3.5	MBFV/DENVG/DENV3	MBFV	DENVG	DENV3	74	10173	393	Dengue virus 3	Dengue virus 3 isolate 19XN17302 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence.	China: Guangzhou	08-Jul-2019	NA	Homo sapiens	19XN17302
MN227702.1	11069	1.2.3.6	MBFV/DENVG/DENV3	MBFV	DENVG	DENV3	74	10173	391	Dengue virus 3	Dengue virus 3 isolate 19XN50516 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence.	China: Guangzhou	01-Jun-2019	NA	Homo sapiens	19XN50516
MN227703.1	11069	1.2.3.7	MBFV/DENVG/DENV3	MBFV	DENVG	DENV3	74	10173	395	Dengue virus 3	Dengue virus 3 isolate 19XN50658 polyprotein (POLY) gene, complete cds; and sfRNA1 lncRNA gene, partial sequence.	China: Guangzhou	18-Jul-2019	NA	Homo sapiens	19XN50658
MN239505.1	11060	1.2.2.1	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	95	10176	393	Dengue virus 2	Dengue virus 2 isolate BD-RP, complete genome.	Brazil	Feb-2019	NA	Homo sapiens	BD-RP
MK411558.1	11060	1.2.2.2	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	86	10176	434	Dengue virus 2	Dengue virus 2 isolate ID/JMB-001M/2016, complete genome.	Indonesia: Jambi	20-Feb-2016	NA	Homo sapiens; mother	ID/JMB-001M/2016
MK411559.1	11060	1.2.2.3	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	83	10176	417	Dengue virus 2	Dengue virus 2 isolate ID/JMB-001B/2016, complete genome.	Indonesia: Jambi	23-Feb-2016	NA	Homo sapiens; neonate	ID/JMB-001B/2016
LC461957.1	11072	1.3.1.1	MBFV/JEVG/JEV	MBFV	JEVG	JEV	96	10299	570	Japanese encephalitis virus	Japanese encephalitis virus JEV/MQ/Yamaguchi/804/2016 RNA, complete genome.	Japan:Yamaguchi, Yoshida	2016-09-08	JEV/MQ/Yamaguchi/804/2016	Culex tritaeniorhynchus	NA
LC461958.1	11072	1.3.1.2	MBFV/JEVG/JEV	MBFV	JEVG	JEV	96	10299	572	Japanese encephalitis virus	Japanese encephalitis virus JEV/sw/Thailand/185/2017 RNA, complete genome.	Thailand:Nakornnayok province, Banna District	2017-08-14	JEV/sw/Thailand/185/2017	Sus scrofa	NA
LC461960.1	11072	1.3.1.3	MBFV/JEVG/JEV	MBFV	JEVG	JEV	95	10299	582	Japanese encephalitis virus	Japanese encephalitis virus JEV/sw/Mindanao/K4/2018 RNA, complete genome.	Philippines:Mindanao, Agusan Del Norte, Butuan City, Kinamlutan	2018-03-09	JEV/sw/Mindanao/K4/2018	Sus scrofa	NA
LC461961.1	11072	1.3.1.4	MBFV/JEVG/JEV	MBFV	JEVG	JEV	95	10299	576	Japanese encephalitis virus	Japanese encephalitis virus JEV/sw/Bali/93/2017 RNA, complete genome.	Indonesia:Bali, Denpasar	2017-10-17	JEV/sw/Bali/93/2017	Sus scrofa	NA
MH827522.1	390844	4.1.1.1	ISFV/cISFVG/CxFV	ISFV	cISFVG	CxFV	0	10041	426	Culex flavivirus	Culex flavivirus isolate GD13124/China/2013, partial genome.	China	27-Jun-2013	NA	Mosquito	GD13124/China/2013
MH827523.1	643132	4.1.7.1	ISFV/cISFVG/QBV	ISFV	cISFVG	QBV	89	10080	675	Quang Binh virus	Quang Binh virus isolate LZ17046/China/2017, complete genome.	China	25-Apr-2017	NA	Mosquito	LZ17046/China/2017
MH827524.1	643132	4.1.7.2	ISFV/cISFVG/QBV	ISFV	cISFVG	QBV	136	10080	675	Quang Binh virus	Quang Binh virus isolate JM17156/China/2017, complete genome.	China	17-May-2017	NA	Mosquito	JM17156/China/2017
MH827525.1	11060	1.2.2.4	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzh/D14003/2014, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzh/D14003/2014
MH827526.1	11060	1.2.2.5	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDsw/D15024/2015(New_Guinea), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDsw/D15024/2015(New_Guinea)
MH827527.1	11060	1.2.2.6	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDsg/GD15023/2015(Indonesia), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDsg/GD15023/2015(Indonesia)
MH827528.1	11060	1.2.2.7	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDcz/D15030/2015(Malaysia), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDcz/D15030/2015(Malaysia)
MH827529.1	11060	1.2.2.8	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDfs/D14005/2014, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDfs/D14005/2014
MH827530.1	11060	1.2.2.9	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDyf/D14070/2014, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDyf/D14070/2014
MH827531.1	11060	1.2.2.10	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzs/D14115/2014, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzs/D14115/2014
MH827532.1	11060	1.2.2.11	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDmm/D15341/2015(Myanmar), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDmm/D15341/2015(Myanmar)
MH827533.1	11060	1.2.2.12	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDcz/D15044/2015, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDcz/D15044/2015
MH827534.1	11060	1.2.2.13	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDsz/D15328/2015(Taiwan), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDsz/D15328/2015(Taiwan)
MH827535.1	11060	1.2.2.14	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzh/D16003/2016(Tailand), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzh/D16003/2016(Tailand)
MH827536.1	11060	1.2.2.15	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDmm/D16005/2016(Malaysia), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDmm/D16005/2016(Malaysia)
MH827537.1	11060	1.2.2.16	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GD_/GD151663/2015, complete genome.	China	2017	NA	Homo sapiens	D2/China/GD_/GD151663/2015
MH827538.1	11060	1.2.2.17	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GD_/GD151665/2015, complete genome.	China	2017	NA	Homo sapiens	D2/China/GD_/GD151665/2015
MH827539.1	11060	1.2.2.18	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDsz/GD16027/2016(Import), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDsz/GD16027/2016(Import)
MH827540.1	11060	1.2.2.19	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDfs/GD16032/2016, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDfs/GD16032/2016
MH827541.1	11060	1.2.2.20	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDsd/GD16033/2016, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDsd/GD16033/2016
MH827542.1	11060	1.2.2.21	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDst/GD16047/2016, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDst/GD16047/2016
MH827543.1	11060	1.2.2.22	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDqy/GD16158/2016, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDqy/GD16158/2016
MH827544.1	11060	1.2.2.23	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzs/GD16161/2016(New_Guinea), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzs/GD16161/2016(New_Guinea)
MH827545.1	11060	1.2.2.24	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzs/GD16168/2016(Philippines), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzs/GD16168/2016(Philippines)
MH827546.1	11060	1.2.2.25	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDgz/GD17013/2017(Thailand), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDgz/GD17013/2017(Thailand)
MH827547.1	11060	1.2.2.26	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzq/GD17024/2017(Malaysia), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzq/GD17024/2017(Malaysia)
MH827548.1	11060	1.2.2.27	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDfs/GD17025/2017(Maldives), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDfs/GD17025/2017(Maldives)
MH827549.1	11060	1.2.2.28	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDsz/GD17027/2017, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDsz/GD17027/2017
MH827550.1	11060	1.2.2.29	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDsz/GD17029/2017, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDsz/GD17029/2017
MH827551.1	11060	1.2.2.30	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDgz/GD17006/2017(Maldives), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDgz/GD17006/2017(Maldives)
MH827552.1	11060	1.2.2.31	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDgz/GD17007/2017(Thailand), complete genome.	China	2017	NA	Homo sapiens	D2/China/GDgz/GD17007/2017(Thailand)
MH827553.1	11060	1.2.2.32	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzh/GD17038/2017, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzh/GD17038/2017
MH827554.1	11060	1.2.2.33	MBFV/DENVG/DENV2	MBFV	DENVG	DENV2	96	10176	452	Dengue virus 2	Dengue virus 2 isolate D2/China/GDzh/GD17040/2017, complete genome.	China	2017	NA	Homo sapiens	D2/China/GDzh/GD17040/2017
MN171421.1	64320	1.6.2.9	MBFV/SPOVG/ZIKV	MBFV	SPOVG	ZIKV	0	10204	293	Zika virus	Zika virus isolate ZIKV/H.sap-wt/PR/15/ARC1 polyprotein gene, partial cds.	Puerto Rico	21-Dec-2015	NA	Homo sapiens	ZIKV/H.sap-wt/PR/15/ARC1
MH675619.1	64320	1.6.2.10	MBFV/SPOVG/ZIKV	MBFV	SPOVG	ZIKV	107	10272	428	Zika virus	Zika virus isolate CTS-30-16p, complete genome.	Puerto Rico	May-2016	NA	Homo sapiens	CTS-30-16p
